Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,class
0.6558147,-1.42705,0.299859,0.1404993,-0.8796581,NO
2.445292,-1.046367,-0.9769146,-0.3163707,0.1495425,NO
0.5770831,-2.346376,1.034404,0.2787827,0.4150023,NO
0.9525252,-1.524107,-0.3808927,0.007131231,-0.1237945,NO
-1.024472,-0.3262298,3.403996,-0.1909785,-2.040002,NO
-1.768425,-1.798055,0.6666231,0.1741992,-1.248902,NO
1.648218,-1.051073,-0.009229332,0.748618,0.667984,NO
-0.02703045,-0.05181394,-1.089428,0.6582546,-0.9978114,NO
-1.147326,-0.4381972,0.9735019,-0.5312497,-0.136264,NO
-0.3575136,-2.252713,-1.236928,0.4785358,-0.6292273,NO
1.991584,0.9108879,-0.0311034,-0.795002,0.2911186,NO
0.457823,0.9472993,1.27817,0.2467243,-0.6227451,NO
2.347593,-1.454381,-0.6016591,-0.9590551,2.754425,NO
-1.460189,-0.009997385,-0.9722546,0.3373847,0.07150765,NO
2.027626,-1.93616,0.3894936,-1.056839,0.136635,NO
1.528778,1.232675,-1.188419,-0.283736,-0.3933254,NO
1.218867,-1.296813,0.9381497,-2.404535,-0.938931,NO
1.003382,0.05849739,-0.4061784,-3.11319,0.2556749,NO
-0.2996131,-1.137836,0.8407894,0.6113308,-1.251847,NO
0.5814176,-0.9905529,1.342074,-1.477605,0.5903981,NO
2.07976,-2.596358,-0.9695064,0.2701104,2.266681,NO
1.070683,-2.988093,1.334123,-0.5163571,2.066984,NO
-1.065442,-0.2230316,0.0846921,-0.9791294,0.06601478,NO
1.119144,-1.788451,-0.4065785,-0.2641696,1.342577,NO
-0.009720715,-0.9459642,1.021655,0.08588841,-0.701839,NO
1.90128,-0.4344099,1.038811,0.2333129,1.047998,NO
1.713727,-1.752996,-1.788183,0.3674361,0.3946622,NO
0.06737997,-2.503897,-1.19406,1.058707,2.409683,NO
2.223987,0.1806951,2.739722,0.647608,0.2115719,NO
1.220567,-0.3546171,0.6563097,0.4034591,-0.8143317,NO
0.4320191,-1.877261,1.197041,0.1308627,-0.8280421,NO
1.633396,-0.5811835,0.7670281,-1.650643,0.8010375,NO
1.980549,-0.02771076,1.233479,-1.511,2.08818,NO
0.6653976,-0.6249666,1.52186,1.79205,0.5435719,NO
2.040059,-0.5369194,1.478099,2.569849,-1.091828,NO
-0.6172158,-2.701299,-1.108493,1.041947,-0.8375538,NO
2.443568,-2.220129,1.294023,0.9806493,2.468714,NO
0.796666,-0.1421244,0.4100748,0.3247147,-0.7756414,NO
2.771549,-1.349396,0.3984397,-0.4058104,0.223081,NO
-0.3062787,-0.554814,0.007423417,0.1196958,-0.7080786,NO
2.525306,-2.59357,0.7774846,3.295793,1.57263,NO
3.207651,0.209176,-1.988077,2.032056,-1.604483,NO
0.5660333,-0.4365222,1.736326,-1.296411,0.1858981,NO
1.704221,0.2512677,1.70002,1.002262,-0.4244196,NO
2.395632,0.9812032,1.267562,-0.8981957,-0.08637733,NO
1.573551,-1.201289,-0.9175876,-1.511648,-0.3155212,NO
0.8331359,-1.963138,0.2880334,-0.5663459,-0.5811028,NO
0.9623682,-1.442424,-0.7470292,0.0396612,-0.2611159,NO
2.062015,-0.4334199,-1.60943,-1.188145,0.3543678,NO
1.617935,0.2583362,1.573811,0.5351829,1.034747,NO
-0.07956957,-0.5510218,2.020279,-2.030936,-0.9111751,NO
-0.08506485,-2.93258,0.6138412,-0.140048,-1.677437,NO
0.5992327,0.7404069,1.387854,0.672408,-0.3162732,NO
0.8193665,-1.296563,1.063896,0.02390872,-1.498958,NO
0.9447803,-3.605439,0.6063918,1.305593,1.502013,NO
1.357853,-1.046921,0.340041,1.577968,-1.135848,NO
-0.9018714,-3.644343,3.019779,0.8542052,0.2898369,NO
-0.6552535,-1.072699,-0.1694915,1.131642,-0.6916734,NO
0.8553497,-2.015369,1.801064,0.8197178,-0.7102076,NO
1.090876,-1.752077,-1.118583,-0.8113404,0.7479776,NO
1.885948,-1.632926,-0.992329,-0.2681584,0.8224963,NO
1.283628,-2.61997,-0.2344116,-1.755122,0.1034226,NO
0.9411816,-3.060353,-1.181921,1.026278,1.591692,NO
0.2871711,-0.3792712,-2.286022,-0.884327,-0.4096616,NO
1.050166,-2.272593,0.7810737,-0.3572302,0.3797441,NO
0.06403059,-2.953552,0.1614315,0.743902,-0.1490033,NO
0.4028498,-3.709142,-0.7956069,0.7426464,2.452986,NO
0.9171031,-1.304386,-0.9148717,1.519611,-0.3850051,NO
2.29047,-2.366843,1.303867,1.761028,-0.4161285,NO
0.07240135,-4.258479,0.3797097,0.4693558,-0.5298012,NO
0.5168449,0.06808216,-1.178229,1.142141,0.2685864,NO
-0.44556,0.2811955,-1.004948,-0.5780602,-0.5988842,NO
1.630362,0.0140462,1.06318,-1.296307,-0.7389196,NO
1.108758,-0.146203,1.232232,1.307617,0.7078799,NO
2.232357,-0.9287766,0.8192624,-1.634492,-0.4398722,NO
1.160985,0.6118993,0.1083753,0.4360989,0.5979721,NO
0.4407286,-0.4484519,1.010061,-0.1727236,-1.426131,NO
2.688136,0.7893389,0.3073868,2.153815,0.1928767,NO
-1.626761,0.5839468,1.792052,0.1054839,-0.4313302,NO
-0.6028523,-3.855824,-0.1148149,1.389318,1.931308,NO
0.4983374,-3.497244,-1.978023,2.585384,1.90668,NO
2.607622,0.2316115,-0.4388358,0.4893192,0.837691,NO
-0.2918368,-1.398045,0.7783812,0.1386562,1.489291,NO
-0.1375263,-2.317225,-0.5274347,-0.05160693,-0.271222,NO
-1.002441,-4.239795,-1.903124,0.886024,1.636696,NO
-0.8840206,-4.850617,-1.235992,0.1135793,-1.001081,NO
-0.3320493,-0.04038363,-0.2954038,1.369365,-0.6744096,NO
-1.152838,-2.738292,0.4584826,0.4298274,-0.003850892,NO
-0.05992356,-1.585457,1.290756,-0.3585527,0.5001089,NO
-1.498419,-1.940981,0.5131985,0.6489049,-0.1777442,NO
-1.395433,-1.736914,-1.672252,0.7126051,-0.599912,NO
0.6954663,-2.535716,0.635246,1.099062,0.6382703,NO
-0.4573025,-0.3440085,1.66381,-0.7939016,-0.8069823,NO
1.390613,-0.2587587,0.5077739,-0.9194253,-0.3767397,NO
-0.5084867,-2.461067,-1.414899,-0.4385548,-1.603739,NO
1.617126,-2.963124,-1.220163,0.09892982,2.181398,NO
0.001777814,-1.536204,0.4348244,-0.83604,0.6610682,NO
1.27235,-0.6425733,0.4642412,-0.4599566,0.6455185,NO
0.1604442,-0.4914296,-1.297501,-1.977318,-1.653458,NO
0.008212201,-2.203075,-0.2294316,-0.8970493,-0.5970806,NO
-0.6916237,-0.6216354,-0.1196243,0.2391487,0.8929516,NO
0.6543438,-1.426688,-0.3369805,-1.445278,-0.5991039,NO
1.634917,-0.461982,0.7758298,-0.9762077,0.1948946,NO
0.9336566,0.03419021,0.7142894,-0.4001749,0.4727914,NO
0.9199153,-1.841411,-1.099575,0.2151191,-1.045708,NO
0.6825091,-0.1171895,0.9968039,-3.284272,0.3293418,NO
0.6416243,-2.3072,-1.081544,-0.6404894,2.353733,NO
1.328567,0.7693698,-1.963868,-2.272848,-0.05418547,NO
0.4758402,-0.2318131,3.100318,-0.3500267,-1.127515,NO
3.239814,0.8349093,0.1025096,-3.510144,1.382966,NO
2.109265,-4.965738,-0.716771,0.2668492,1.003581,NO
1.517832,-2.602747,1.005151,2.720946,-2.139051,NO
1.99686,-0.7511489,1.616509,-0.8499258,-0.0183266,NO
1.25686,-2.096758,-0.3823123,0.08976682,0.4463234,NO
1.309577,-0.8265194,0.8474988,-0.374134,0.2770151,NO
0.9622295,-1.762566,0.09137255,-1.759523,-1.78563,NO
1.024081,-0.4551261,-0.4545148,-1.341045,-0.2223953,NO
0.384944,-0.5908593,-0.5375657,-2.237257,-0.2003209,NO
0.1439109,-0.9117244,1.99852,-1.883987,-1.05118,NO
2.362359,-0.8723891,1.548597,1.954295,0.9808136,NO
1.188781,-3.718653,-0.8357317,-0.2409732,2.012902,NO
-0.3017576,-2.135396,-0.2142433,-0.307477,-0.1870673,NO
2.859896,-1.071151,-0.03268758,1.506026,-0.2667677,NO
-0.01937308,-0.9514898,-0.05609107,0.3421142,-1.006884,NO
2.761139,-0.1078121,2.620934,-0.06754028,-0.4144697,NO
0.1532803,-0.9328195,1.191965,-1.187835,-0.8045568,NO
-0.1151279,-1.994996,0.2168748,0.3138846,0.3236968,NO
0.8599753,-2.808316,-0.4757469,0.01891351,2.337524,NO
0.4701704,0.7145854,-0.9661976,1.109164,-0.5925453,NO
0.7937475,-1.770398,1.093973,-2.449194,0.4122098,NO
1.931053,-2.166736,-0.5644238,-1.683094,1.708995,NO
0.8017187,-0.9085731,0.040672,-1.079553,-1.010607,NO
1.144323,-2.377155,-3.978281,0.3666434,1.579263,NO
2.183127,-1.37744,1.91834,-0.1416619,0.09837031,NO
1.369178,0.3197409,0.5649237,0.01810345,-0.3084587,NO
-0.5254892,-3.625195,1.151021,0.1033937,0.5057857,NO
-0.4657313,-1.2595,0.343713,-0.6532078,-0.9158055,NO
0.2921749,-0.5437493,2.167278,0.3059183,-0.01225868,NO
1.936849,-3.41372,-2.791542,0.4598735,2.253801,NO
-0.4444797,-2.776229,-1.576288,-0.4258644,-0.5129302,NO
0.8935343,-1.078835,0.6735086,0.8068717,-0.5353397,NO
2.99897,-3.818622,0.8998022,-1.000705,-1.031695,NO
0.7197073,-0.209253,-0.95541,-1.786448,0.3449868,NO
2.053156,-1.822392,0.497378,0.8278959,-0.4947567,NO
0.05223991,-0.4964498,-0.7755708,-0.6750338,-1.846641,NO
0.6203316,-2.210648,2.10495,-0.5724267,-1.056852,NO
-0.2434071,-1.432942,-0.03787051,-1.486347,-1.355095,NO
1.057918,0.1060382,0.325298,0.07075263,-1.422526,NO
-0.5263749,-3.544512,-1.186569,-1.333746,0.3019704,NO
1.200719,-0.4882653,0.6716826,-0.7985592,-1.758961,NO
3.069753,-0.4857156,0.8994174,-1.602471,-0.2576015,NO
0.2268699,-3.794196,0.2203333,0.1383809,2.656351,NO
0.009432878,-1.365665,0.7777984,0.6752331,-2.572514,NO
0.8148726,-1.886787,-0.3735467,-1.808791,0.8877885,NO
1.22788,-2.569321,1.561656,-0.9398907,-0.8886091,NO
-0.05755581,-0.9360398,0.7740243,-4.683843,1.465868,NO
0.402758,-1.330198,-0.05871719,-2.40188,-2.200705,NO
0.9362656,-2.429576,0.5828342,0.3502445,-1.311498,NO
0.2180881,-3.127141,-0.7040534,-1.080122,-0.007559569,NO
1.186056,0.7117589,0.1074797,-1.032445,-0.2422781,NO
0.8702321,-3.696614,-2.297237,1.006112,2.431649,NO
0.8895723,-0.666386,-0.6402531,-0.03556493,-1.021755,NO
3.9841,-2.097284,1.337054,1.341984,0.1916716,NO
-0.7333219,-1.003651,2.24713,1.449849,-1.782527,NO
-0.7828973,-1.485508,0.042837,-0.8398922,-0.4012896,NO
0.9755472,-0.625534,0.2418287,-1.997462,0.9760721,NO
1.107962,-0.6899135,0.1156183,1.133019,0.2694686,NO
1.008481,-0.9966258,0.9134205,-1.828192,-0.3197331,NO
0.8572536,-0.8933104,0.3469201,0.4744254,-0.1563389,NO
0.6331421,0.242246,-0.8794928,-1.656647,-1.804424,NO
0.1449676,-0.5843329,1.46175,1.089215,-1.243134,NO
2.347246,0.9274049,0.2512565,1.355519,-1.608074,NO
0.6587395,-1.126475,0.5692166,-0.1893085,-0.4029734,NO
0.5008429,-1.645859,0.6038349,-1.993741,-0.6901454,NO
-0.3117196,-0.07063298,1.015601,0.09985697,-0.5332016,NO
0.749685,-0.3830587,1.958842,0.4214914,-0.4789759,NO
-1.774865,-1.863442,1.631014,-1.275306,-0.2953911,NO
0.7680546,-1.824452,0.06321938,1.345354,0.7547858,NO
-0.7869454,-0.5507433,-0.3769449,-1.222004,-0.0568933,NO
-1.398943,-2.304681,-0.2646262,1.221428,1.515149,NO
-1.732523,-1.212058,0.5016698,-0.8150043,0.5953438,NO
2.440723,-2.576721,0.322404,-0.8935442,-0.6276233,NO
0.03610937,1.817243,-0.4555938,-0.5686115,1.698021,NO
2.938625,0.3626126,0.08828064,1.334393,-1.428086,NO
-0.1922026,-0.4079579,0.1874684,-0.2293294,-0.9943249,NO
3.356879,1.541731,-1.486137,-0.03422886,-0.7471237,NO
-1.615074,-2.848316,-0.1920249,-0.9383812,0.9012992,NO
-1.289808,0.4066061,-0.9552637,-1.093693,-0.9505197,NO
4.059915,0.9407492,1.237254,1.509213,1.525234,NO
1.39085,-0.4904637,-0.7201437,0.6257663,1.584572,NO
0.2398474,-2.070302,-1.060667,0.3515265,0.1015192,NO
3.338202,-2.806959,-0.7042615,2.397549,1.60999,NO
2.998566,0.07261331,0.2479928,-1.006292,1.419412,NO
0.3962345,-2.487843,-0.2873202,-0.6665188,0.6013001,NO
0.1529519,-2.195675,-0.7557397,0.01610269,0.460889,NO
-1.400385,-1.104162,-2.935598,-0.0294253,0.1783495,NO
0.5229651,-1.796766,-0.01310351,1.67038,0.3247542,NO
-0.8845797,-0.6189373,-0.6885139,1.546092,0.2977608,NO
0.1567444,-1.049204,-0.2988297,-1.237872,-1.370455,NO
1.693964,-1.312716,-1.223286,0.1403788,2.767861,NO
-0.4342638,-0.5978244,1.67099,1.868573,1.489055,NO
-1.113223,-3.485653,-0.09774906,-2.056436,0.370603,NO
-0.09274983,-1.09431,1.111174,-0.1745187,-1.519629,NO
1.324732,-0.6437626,-1.23354,1.070719,-0.3488691,NO
-0.9896034,-2.629939,-1.315676,0.5173619,-0.3778243,NO
0.4511059,-1.173158,-0.5903844,-0.08516696,-0.9458705,NO
1.663002,1.173848,0.7001443,2.324593,-1.467445,NO
0.3644992,-0.8558713,1.349831,-0.1676842,-0.001680575,NO
1.806449,0.2400732,2.528568,1.216632,-1.420325,NO
-0.9189891,-3.307896,0.5930238,-0.0871091,0.1867633,NO
0.3990221,-2.085868,-0.7833469,1.866031,2.32941,NO
0.7912623,0.4490539,2.148545,-0.06762194,-0.4515854,NO
2.196491,-0.1611569,1.718385,-0.1955238,0.7830857,NO
-0.4463893,0.2670337,-0.3927749,-0.2301537,-0.5803668,NO
-0.5666825,-0.6233199,2.587804,0.9795874,0.5990464,NO
-0.2944371,-0.7089207,0.1382498,-0.05662018,0.193844,NO
0.7644558,-0.5694456,-0.9317861,-1.861955,0.4806272,NO
-0.3002082,-3.162854,-1.635075,-0.1034029,2.506817,NO
2.507939,0.4317567,3.52359,1.214294,1.100554,NO
0.3596368,0.5911363,-0.03064421,0.5334037,0.4166294,NO
-0.938276,-0.910983,0.2383447,-1.173764,-0.06223436,NO
-1.34782,-0.07509975,0.3065378,-0.5382274,0.3569254,NO
0.3883184,-1.028427,3.63358,0.7676481,0.210075,NO
-0.3352456,-0.4769949,1.103211,-0.828247,1.947214,NO
0.7197349,1.311925,-0.5707091,-3.146585,0.1092474,NO
0.03600029,-1.090359,0.00552083,0.02074251,-0.3062018,NO
3.403349,-0.2432624,-0.9912993,-0.9887634,0.01708352,NO
2.085025,0.9595189,1.258624,0.9601552,-0.1905929,NO
0.1102944,-0.3233265,-1.367197,-0.3979735,-1.009839,NO
2.620802,-0.9998302,-2.186799,-2.210611,3.761376,NO
-2.068726,-1.348562,-0.2584348,1.482941,-1.2432,NO
-0.1582848,-0.5334124,-0.3116803,-1.032914,1.166145,NO
-0.1052857,-3.430616,-0.4542546,0.4992728,2.182651,NO
0.1996198,-1.162919,-0.8784681,-0.9162055,0.929924,NO
-0.469174,-1.325587,0.2704343,-0.4227869,0.5038572,NO
0.316454,-3.227273,-3.013878,0.2881554,3.126058,NO
3.208475,-0.5135658,-0.7333954,0.6055338,1.415462,NO
-1.306362,-0.4671285,-1.906909,0.7427082,0.8219531,NO
-2.868713,1.202043,1.301537,-2.073934,1.017999,NO
1.019806,-2.417617,-3.200463,-1.472971,3.381532,NO
-1.441791,-1.092685,0.01647974,-0.09668364,-0.617865,NO
1.06737,0.2015077,-0.2337673,1.660555,-0.9022646,NO
0.6868162,0.4388085,1.101166,-1.233976,-0.2647109,NO
-0.8076807,2.508264,-2.203832,-0.2085814,-0.0848679,NO
-1.052937,-2.99775,0.1136483,-0.6903956,-0.4118982,NO
2.483116,0.5900319,-0.9471367,-1.804293,1.064605,NO
-1.221492,-0.2622587,-1.584581,-1.508414,0.6630368,NO
-2.111789,-1.472086,-3.138151,2.8063,0.3338281,NO
0.4882937,-0.2451028,1.20279,0.567853,0.5528696,NO
-1.176787,-1.592605,-1.960996,-1.405415,-2.264054,NO
-1.521592,1.926429,-2.754363,0.423197,0.328699,NO
2.801416,0.8757606,-1.452112,0.9294243,-1.944606,NO
0.14309,-1.353065,1.132255,-1.476378,-0.430598,NO
1.729699,0.3781866,1.17747,0.7732495,-0.1447809,NO
-0.5615596,-0.5469984,-0.1162967,0.4482915,-0.9208216,NO
0.2571561,-0.1524058,1.876495,1.501872,-0.3846353,NO
0.9765755,-1.390207,-0.7634522,-0.2008383,-0.6547546,NO
0.7786428,-3.621173,-2.249918,2.058302,1.624395,NO
0.7438828,0.4329384,1.600577,-1.987213,-0.481226,NO
-0.7081864,-0.3056265,-0.2164409,1.339794,-0.7278589,NO
2.159544,0.1582469,0.6465951,-1.221062,0.565556,NO
0.9193705,-0.5065298,0.1184355,0.286272,0.7693953,NO
-0.7090215,0.006308238,1.399097,-1.482603,-0.9615621,NO
1.0261,-3.206975,-0.3574597,-0.193244,1.697038,NO
2.667542,-0.3606021,0.5082103,2.220633,0.05443629,NO
0.6205777,-2.01999,1.091412,-0.4711023,0.1013069,NO
-0.6766964,-0.1565882,0.2816272,0.3648473,-0.3162244,NO
-0.7482406,-1.135786,0.3242741,0.4266905,1.230023,NO
2.980475,0.2095381,0.1364125,-2.446653,2.330937,NO
1.237976,0.4649528,0.5035587,0.5128826,0.5524092,NO
2.432638,0.2977249,0.03252932,0.6539574,0.9759599,NO
-0.2201476,1.046769,1.431476,-1.07695,3.968454,NO
-2.179054,-1.761122,1.337197,0.3158114,-2.254338,NO
1.091387,-0.0198804,-0.7457354,-1.108319,-0.3600988,NO
-2.019571,-1.242584,0.1060986,-0.6607016,0.7247864,NO
-1.251846,-2.787844,-0.7785046,1.778992,-0.9025615,NO
-0.6271194,0.8235853,1.513064,-0.1435555,1.22707,NO
0.5945656,-0.6016294,-0.3497402,0.1984259,0.8609301,NO
1.891018,1.15999,0.9923794,2.344538,-0.3867408,NO
1.724625,-0.892903,0.7357915,-0.6563403,0.7198616,NO
-1.562878,-0.8274947,-0.6923482,1.965171,-0.6204756,NO
2.651669,-3.427327,-1.009901,0.594952,0.8714577,NO
1.367125,-1.012149,-0.4215315,-2.18599,0.7981306,NO
0.8127793,0.5589612,0.2660996,-0.7194347,1.220109,NO
0.9457054,-1.338381,1.750578,-1.922134,-1.015285,NO
0.4589133,-1.017266,-1.297496,-2.503385,-1.485198,NO
0.3848944,-0.8655099,0.6217039,-1.138553,0.4443532,NO
3.608349,0.01058723,2.891723,-2.891023,0.4205803,NO
3.406271,-2.491088,0.5389548,-0.9978185,2.500246,NO
2.723216,-0.4077642,0.7281705,-0.5284708,-0.5280222,NO
-1.575698,-2.640215,-0.3972488,-1.662365,0.553411,NO
1.783783,-0.617607,0.6600156,-1.839625,0.9473042,NO
1.689094,-0.4300106,1.264569,-0.9399547,-0.1233823,NO
1.320566,-0.8579585,-0.1650615,-0.0764867,-0.147459,NO
1.138208,-2.126181,0.4813257,-0.2977248,-0.6874815,NO
1.339892,-2.213766,1.196195,-0.8966581,-0.6304341,NO
-0.9243941,-1.099661,1.235829,-0.7278252,-0.8028713,NO
0.09279027,-1.396232,1.55255,-0.7443943,-1.047656,NO
0.3601929,-2.007446,0.4413429,-1.275358,-1.341458,NO
-1.20374,-2.404232,1.045911,-0.165254,-0.7297685,NO
1.139566,-0.9734967,0.4448341,-0.4868218,-0.5201041,NO
1.121582,-1.521537,-0.1942116,0.3408845,-0.2469489,NO
0.6783917,-0.7395585,-0.1666735,1.887615,0.3824764,NO
0.841196,-3.104402,1.703555,0.04114653,-0.1579445,NO
1.944181,-0.1235264,0.5810024,0.150685,0.5658966,NO
2.788119,-1.055688,2.776454,0.8861303,0.7174461,NO
0.103753,-1.812317,3.06157,1.053401,0.3535452,NO
2.200206,-4.231279,-0.9862744,0.3861934,0.6596129,NO
-1.109451,-1.241113,1.886206,-0.2649784,-1.107537,NO
-0.07740709,-1.887253,0.04570771,-0.5397379,-0.2904038,NO
-1.985753,-1.457881,-0.05218581,-2.020293,0.4236067,NO
-1.85089,-1.982877,0.4395701,-0.5424757,-0.3788839,NO
-1.847494,-3.108004,-1.990548,1.24641,2.720386,NO
-0.04416384,-1.709713,-0.1236861,-0.3719913,0.9604245,NO
-1.988067,-2.261174,1.850317,-0.09054424,-1.22854,NO
-0.2594882,-3.071324,-0.4724886,-0.7529706,0.459774,NO
2.225808,-0.674999,1.807145,-0.1557066,-0.6397305,NO
-0.4934881,-2.684847,1.268933,0.2491527,-0.3200422,NO
0.8206902,-0.6940377,1.470871,-0.06388432,-0.6636192,NO
0.4206215,-1.530249,1.920587,0.1586557,-1.036975,NO
0.8328778,-1.203093,-0.9674785,-0.3336252,0.7601204,NO
0.4646255,-4.455316,0.8431198,0.9280384,1.009138,NO
2.806736,-2.999747,0.9711141,0.4052128,0.4947269,NO
0.8010412,-2.538549,0.2592887,0.1720775,-0.4237086,NO
-0.4188642,-0.313841,0.3437284,-0.9721241,-0.542599,NO
-0.1139535,-1.622969,-0.7973232,-0.9010477,0.9020378,NO
2.190539,-1.321375,1.385822,-1.144046,-0.5812459,NO
2.540577,0.8453262,1.759399,1.522535,0.5592296,NO
1.793665,-0.5200823,-0.152771,-1.050234,-0.281591,NO
-0.7658761,-1.124801,-0.406555,0.7651963,0.1077509,NO
0.586207,0.4177064,0.1216214,1.166028,-0.1046831,NO
-1.554791,-3.441938,-2.338231,1.545764,0.9749184,NO
0.986655,-0.07997917,-1.493109,-1.045532,0.5272934,NO
5.057672,-1.551904,-1.483919,-0.6859755,2.076892,NO
0.3878456,-0.7494216,-0.4369655,0.02070086,-0.3051586,NO
-0.01016888,-1.116283,-0.2787246,-1.570329,0.5351343,NO
0.6905222,-2.637215,-0.7524278,-0.1074064,1.657548,NO
3.330325,0.3130073,-1.529965,1.312356,2.676784,NO
2.858688,-0.8376331,0.1384205,-0.542459,1.037924,NO
-0.003330157,-0.3257917,0.1526037,-0.6163191,0.4921283,NO
1.745078,-2.673831,-1.171883,-2.315026,2.298272,NO
-1.362923,-0.2279185,0.8482507,-0.379901,-0.532724,NO
-0.922905,-1.938536,-2.144932,-0.5622601,0.7845626,NO
-1.482104,-3.221092,-1.136572,0.4501688,0.01684031,NO
1.0188,0.3625508,-0.3094906,-1.32064,-0.9559908,NO
0.663155,-2.133518,0.7801928,-0.04742112,-0.2258439,NO
-0.01532085,0.9577653,0.9538423,1.756838,-1.260824,NO
0.5483808,0.135214,1.809009,1.417768,-0.993073,NO
2.257603,0.4158094,1.760998,0.2222607,0.1000225,NO
2.580433,-0.9397478,-0.1818839,1.406907,0.2750868,NO
1.584012,0.4961067,3.118659,-0.6549926,-0.2631394,NO
-1.129903,-0.528148,1.001726,-0.06487859,-0.6239472,NO
-1.506851,-1.443623,2.369016,0.007680732,0.8183278,NO
0.5820717,0.3094719,1.050768,-0.2786068,1.106367,NO
-0.1671225,-1.435038,-0.5129979,-0.5462832,0.1490793,NO
0.03677051,-1.274981,0.896729,1.331385,0.4002053,NO
-1.269133,-1.81827,-1.241594,-0.5456227,-1.095346,NO
-0.6320383,-1.154949,1.444887,0.06438774,0.4090206,NO
4.045638,0.7438608,-0.6312118,-3.346703,1.634374,NO
1.05607,0.3238971,2.933792,0.9239939,4.093925,NO
0.74347,-2.19921,1.789662,-0.1774654,-0.8233265,NO
1.834549,-1.885591,0.8101947,0.3119444,2.592509,NO
0.9656333,0.185551,0.7460379,-1.211711,-0.1954328,NO
-0.5810358,-1.068097,0.7190046,-0.08225749,-0.6372033,NO
1.632551,-0.8796916,0.5697445,-0.1234384,1.29107,NO
0.1483846,1.445475,1.21942,1.166554,0.05647307,NO
0.2801944,1.006248,2.026025,-0.1390343,0.6419523,NO
1.89923,-1.155068,0.1261732,1.981056,-0.2255673,NO
2.006029,0.5457267,-1.721917,-0.6299868,-0.1512097,NO
2.100087,0.3152632,-2.10206,0.6875001,-1.21754,NO
-0.3945398,-1.547067,0.3622417,0.1774715,-0.7338297,NO
1.910219,0.06325949,-0.5758593,0.4355617,0.3360362,NO
-1.944948,-1.427716,-1.050822,-1.049526,-0.2714895,NO
2.653015,1.141654,0.3566906,0.8450239,-3.34302,NO
-0.04154468,-2.163211,1.177774,0.1856259,0.07898068,NO
3.027959,-0.09437267,0.8382531,2.223609,-1.424295,NO
-0.1228753,-0.7369215,-0.4694383,1.258183,-0.5395156,NO
0.6583007,-2.411516,2.987013,0.5777365,0.1097605,NO
-0.2487307,-1.001361,-1.719579,-0.5716222,-0.6496219,NO
0.1918778,0.2985319,0.694866,-1.737728,0.157076,NO
1.676115,0.1975062,-1.267658,-0.5631354,1.309678,NO
-0.6181827,-0.8607013,0.509898,-1.300993,0.1558501,NO
-0.1175991,-2.423423,-0.4499167,1.117361,1.302484,NO
2.135323,0.4021996,3.342296,-1.032297,1.157443,NO
-0.7757914,-0.5612692,-1.020168,-0.6202238,-1.051991,NO
0.8968262,-3.038449,2.454659,1.317115,0.3178784,NO
2.186009,-1.226753,-0.5302561,0.05873249,1.37591,NO
1.481072,-5.12938,-2.247443,0.4118441,0.299648,NO
-1.404597,0.2006181,2.411529,-0.6276775,1.542303,NO
0.4856974,-3.763701,-0.4953265,-0.7180641,0.5050991,NO
0.6429879,-0.6920501,2.813724,-1.286583,0.2823927,NO
4.407179,-0.882125,-0.05559309,-1.631958,1.030574,NO
2.663667,-1.364198,-0.1828335,0.2226909,-1.410682,NO
1.150408,-2.141751,-0.4415954,2.098468,1.232218,NO
0.8782239,-2.195561,1.66947,-0.4026418,-0.09028688,NO
0.5702277,0.7636868,0.3156787,0.3750427,-0.9403223,NO
-0.05795391,-0.2604977,0.01498061,-1.273206,-0.3881868,NO
2.102639,1.367975,-0.5189026,-0.7090455,-0.7217397,NO
3.605298,-0.2548403,-2.072984,0.01808571,3.116602,NO
-0.004124241,-0.5313705,1.653002,0.2321593,0.7774255,NO
1.930193,0.4226138,1.043324,-0.1090886,0.5164599,NO
0.6137936,0.01734894,0.7596716,0.4905278,-0.3694925,NO
1.079728,-1.78624,0.433311,-1.921875,-0.1806929,NO
3.126596,-0.1647212,2.158824,-1.467016,0.7648237,NO
0.1204226,-1.281114,0.8666195,-0.271863,-0.783189,NO
-1.847855,-2.753033,-0.1542702,-0.1005272,-0.1104251,NO
-0.1834327,-1.995095,-1.971199,-1.570233,-1.278006,NO
1.905387,-2.831693,0.3849138,0.2892191,0.5586736,NO
-0.3617242,-4.675941,0.1933048,-0.622618,2.622471,NO
0.7876072,-0.7927328,1.074141,1.420867,1.387515,NO
3.200936,0.4547567,0.5745139,-2.661019,-0.408871,NO
1.478961,-0.0811792,-0.3332367,0.5609453,0.06081285,NO
2.824314,-1.006092,0.8833339,0.8317373,-1.024468,NO
1.243018,-2.498444,-0.785153,0.03316751,-0.4427092,NO
-0.9477233,-3.592383,-0.7203757,-1.208177,-0.5216937,NO
1.372759,0.7451071,1.91102,-1.905295,0.1806392,NO
-0.4624187,-1.34155,0.203807,-0.8594088,0.7038474,NO
2.686911,-1.444647,0.9925601,-0.2878188,-0.9447291,NO
-0.7967866,-1.311329,-1.113141,-0.8742649,0.9761083,NO
0.5801811,-2.658254,0.1083474,-0.192211,0.5360473,NO
0.2155531,-0.1568149,2.315698,0.2931706,-0.6157707,NO
